tweet_id,reply_reply_count,reply_like_count,reply_retweet_count,reply_quote_count,reply_possibly_sensitive,reply_has_url,reply_mentioned_url_num,reply_id_num,reply_isweekday,reply_senti_score,reply_count,like_count,retweet_count,quote_count,possibly_sensitive,has_url,mentioned_url_num,id_num,isweekday,followers_count,tweet_count,verified,senti_score
1242485242046205955,0.0005491225975886356,0.0,0.0,0.0,0.9230769230769231,0.052863436123348026,0.06521739130434782,0.0,0.14457831325301207,0.17391304347826086,0.0009372071227741331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4956483236908835e-06,0.002855331469170245,0.0,0.0
1253157289587929089,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.005434782608695652,0.0010660980810234541,0.006024096385542169,0.0,0.0009372071227741331,0.00037840565085771945,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.319066386403386e-05,0.002250090626432257,0.0,0.0
1226224930548834306,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0021321961620469083,0.0,0.0,0.0018744142455482662,0.003153380423814329,0.0022637238256932655,0.0,0.0,1.0,0.6666666666666666,0.02040816326530612,0.0,0.012204235742879533,0.0525521521182631,1.0,1.0
616421546702336000,2.387489554733198e-05,6.530262542675266e-07,0.0,0.0,0.0,0.022026431718061675,0.03260869565217391,0.006396588486140725,0.030120481927710843,0.0,0.011246485473289597,0.024091826437941475,0.021505376344086023,0.002435064935064935,0.0,1.0,0.6666666666666666,0.0,1.0,0.1501467032116136,0.3706700926385786,1.0,0.0
510931521306243072,0.0001193744777366599,1.2407498831083004e-05,5.279849629882541e-05,0.0,0.0,0.2378854625550661,0.043478260869565216,0.06716417910447761,0.012048192771084338,0.17391304347826086,0.07403936269915652,0.01828960645812311,0.03197509903791738,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.3361123062596431,0.3688942936488038,1.0,0.0
544350712365207552,0.0,0.0,0.0,0.0,0.0,0.00881057268722467,0.005434782608695652,0.0031982942430703624,0.012048192771084338,0.0,0.004686035613870666,0.005802219979818365,0.014148273910582909,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0034011042880730687,0.19693323347125585,1.0,0.0
1249603458132594689,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0010660980810234541,0.006024096385542169,0.0,0.0009372071227741331,0.0007568113017154389,0.00042444821731748726,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0012616748279475384,0.022533643565842695,0.0,1.0
1252780892910751744,0.0017189924794079026,0.0014164139455062651,0.002935596394214693,0.0012996219281663517,0.0,0.030837004405286347,0.010869565217391304,0.017057569296375266,0.042168674698795185,0.0,0.0009372071227741331,0.0,0.0,0.0,0.0,1.0,0.0,0.061224489795918366,1.0,2.991296647381767e-06,0.005671537870670092,0.0,0.0
507242819623587841,2.387489554733198e-05,3.2651312713376328e-06,5.9838295805335466e-05,0.0,0.0,0.061674008810572695,0.05434782608695652,0.02025586353944563,0.08433734939759037,0.043478260869565216,0.016869728209934397,0.01437941473259334,0.020656479909451048,0.0016233766233766235,0.0,1.0,0.3333333333333333,0.0,1.0,0.07353073356029108,0.3922503621064936,1.0,0.0
1235493800426037248,4.774979109466396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.0009372071227741331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.97700846436711e-05,0.009790050096056033,0.0,0.0
519965814175567872,0.0,6.530262542675266e-07,0.0,0.0,0.0,0.04405286343612335,0.016304347826086956,0.014925373134328358,0.060240963855421686,0.014492753623188406,0.014058106841611996,0.008324924318869829,0.014431239388794568,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.019699199982485004,0.07619567005271503,1.0,0.0
1239811802289958913,4.774979109466396e-05,0.0,7.039799506510055e-06,0.0,0.0,0.00881057268722467,0.010869565217391304,0.0,0.01807228915662651,0.043478260869565216,0.0009372071227741331,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,1.0978695141986272e-06,0.00010699508301700581,0.0,1.0
1239327563958439936,4.774979109466396e-05,1.9590787628025797e-06,7.039799506510055e-06,0.0,0.0,0.013215859030837006,0.0,0.0021321961620469083,0.0,0.014492753623188406,0.0009372071227741331,0.0002522704339051463,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,2.7255804026409398e-05,0.015479952794408149,0.0,0.0
501774615837163521,0.0,6.530262542675266e-07,0.0,0.0,0.0,0.039647577092511016,0.0,0.022388059701492536,0.05421686746987952,0.028985507246376812,0.01499531396438613,0.01437941473259334,0.04499151103565365,0.0,0.0,1.0,0.6666666666666666,0.02040816326530612,1.0,0.12787171041499007,0.15132538162910394,0.0,1.0
520284654755381249,0.0,1.306052508535053e-06,3.5198997532550274e-06,0.0,0.0,0.061674008810572695,0.059782608695652176,0.014925373134328358,0.08433734939759037,0.18840579710144928,0.013120899718837863,0.005171543895055499,0.015421618562535372,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.1501467032116136,0.3706700926385786,1.0,1.0
1240697724581728256,7.162468664199594e-05,3.918157525605159e-06,1.407959901302011e-05,2.3629489603024576e-05,0.0,0.022026431718061675,0.021739130434782608,0.007462686567164179,0.030120481927710843,0.043478260869565216,0.0018744142455482662,0.0002522704339051463,0.0002829654782116582,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.00027488106851152874,0.015922305600314275,1.0,1.0
1223585691445223430,4.774979109466396e-05,0.0,0.0,0.0,0.0,0.013215859030837006,0.016304347826086956,0.0010660980810234541,0.0,0.043478260869565216,0.0009372071227741331,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.02040816326530612,0.0,7.63735314225132e-06,0.002269253924883064,0.0,0.0
1229723465088892928,0.001122120090724603,0.0003376145734563112,0.0011967659161067094,0.0013232514177693763,0.0,0.12775330396475773,0.03804347826086957,0.22388059701492538,0.1746987951807229,0.10144927536231885,0.044048734770384255,0.08526740665993945,0.06975099037917375,0.03165584415584416,0.0,1.0,0.6666666666666666,0.0,1.0,0.17431631647784876,0.05501144208611667,1.0,0.0
407162181059612672,0.0,1.9590787628025797e-06,0.0,0.0,0.0,0.030837004405286347,0.021739130434782608,0.007462686567164179,0.012048192771084338,0.014492753623188406,0.01218369259606373,0.014883955600403632,0.01697792869269949,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.033935162595031945,0.191102001446829,1.0,0.0
562313802369073153,4.774979109466396e-05,1.306052508535053e-06,0.0,0.0,0.0,0.03524229074889868,0.010869565217391304,0.013859275053304903,0.04819277108433735,0.043478260869565216,0.009372071227741332,0.020938446014127143,0.019949066213921902,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.27712016543016066,0.3053448036320838,1.0,0.0
1259873297371725825,0.0,0.0,0.0,0.0,0.0,0.013215859030837006,0.0,0.006396588486140725,0.01807228915662651,0.0,0.0037488284910965324,0.00012613521695257316,0.0001414827391058291,0.0008116883116883117,0.0,1.0,0.3333333333333333,0.02040816326530612,1.0,2.0063963150789403e-05,0.006872437906920665,0.0,0.0
1251809538199732227,0.0007162468664199594,7.313894047796297e-05,4.223879703906033e-05,4.725897920604915e-05,0.07692307692307693,0.3259911894273128,0.02717391304347826,0.11087420042643922,0.042168674698795185,0.2898550724637681,0.07685098406747891,0.08488900100908174,0.054046406338426715,0.01948051948051948,0.0,1.0,0.3333333333333333,0.0,0.0,0.00949019092571387,0.009265454800965191,1.0,1.0
1261905488448552960,0.0,6.530262542675266e-07,0.0,0.0,0.0,0.004405286343612335,0.0,0.006396588486140725,0.0,0.0,0.0009372071227741331,0.00012613521695257316,0.0001414827391058291,0.0,0.0,1.0,0.0,0.1020408163265306,0.0,3.659565047328757e-07,1.6767886144456137e-05,0.0,1.0
1225015920684302336,0.0016234928972185746,0.0006837184882181003,0.0027138427097596262,0.00139413988657845,0.0,0.07048458149779736,0.05434782608695652,0.11087420042643922,0.0963855421686747,0.028985507246376812,0.015932521087160263,0.024091826437941475,0.0189586870401811,0.006493506493506494,0.0,1.0,0.6666666666666666,0.12244897959183673,1.0,0.17431631647784876,0.05501144208611667,1.0,0.0
553586897168392192,2.387489554733198e-05,0.0,3.5198997532550274e-06,0.0,0.0,0.022026431718061675,0.010869565217391304,0.008528784648187633,0.024096385542168676,0.028985507246376812,0.006560449859418931,0.009207870837537841,0.051216751556310135,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.00527496070382919,0.2570556869483565,1.0,0.0
407205009676587009,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0010660980810234541,0.0,0.0,0.0028116213683223993,0.011856710393541877,0.014431239388794568,0.0,0.0,1.0,0.0,0.0,0.0,0.00680160395235571,0.012860968672797858,1.0,0.0
1234517760383815681,0.0,1.306052508535053e-06,0.0,0.0,0.0,0.004405286343612335,0.0,0.0010660980810234541,0.006024096385542169,0.0,0.0018744142455482662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.436808914013094e-05,0.09144007397033202,0.0,0.0
1257492574140379136,0.0003342485376626477,4.571183779872686e-05,2.1119398519530166e-05,0.0,0.0,0.00881057268722467,0.010869565217391304,0.0010660980810234541,0.012048192771084338,0.014492753623188406,0.0009372071227741331,0.0,0.0,0.0,0.0,1.0,0.0,0.02040816326530612,1.0,4.136899618719465e-07,0.00034334243057695897,0.0,1.0
1238978947863523330,2.387489554733198e-05,6.530262542675266e-07,0.0,0.0,0.0,0.00881057268722467,0.0,0.0021321961620469083,0.0,0.014492753623188406,0.0009372071227741331,0.0006306760847628658,0.0002829654782116582,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,6.270585152835928e-05,0.000855162193367263,1.0,0.0
1247278612761501705,0.4457442998686881,0.04869355567571238,0.07483306875420188,0.0999054820415879,0.0,0.030837004405286347,0.010869565217391304,0.03304904051172708,0.042168674698795185,0.0,0.0009372071227741331,0.0,0.0,0.0,0.0,1.0,0.0,0.12244897959183673,1.0,2.6969403283574973e-05,0.027959252439727432,0.0,0.0
1236283360579813376,2.387489554733198e-05,1.306052508535053e-06,0.0,0.0,0.0,0.00881057268722467,0.010869565217391304,0.0021321961620469083,0.0,0.028985507246376812,0.0009372071227741331,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.02040816326530612,0.0,2.1655078388758428e-05,0.008783976927388665,0.0,0.0
1251951403590995968,9.549958218932792e-05,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.043478260869565216,0.0009372071227741331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7605849378762583e-05,0.05533562121824282,0.0,1.0
1244879496940937216,0.0,2.612105017070106e-06,0.0,0.0,0.0,0.01762114537444934,0.0,0.0042643923240938165,0.024096385542168676,0.028985507246376812,0.004686035613870666,0.0006306760847628658,0.00042444821731748726,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,1.5911152379690249e-07,0.00011178590762970757,0.0,1.0
1245276804929269760,0.0,6.530262542675266e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.0009372071227741331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.591115237969025e-06,0.00039364608901032737,0.0,1.0
1249259653298401281,0.0,1.9590787628025797e-06,0.0,0.0,0.0,0.022026431718061675,0.0,0.015991471215351813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.061224489795918366,0.0,7.955576189845125e-07,0.00013254614761808186,0.0,0.0
1255972449553915906,0.00031037364211531574,6.530262542675266e-07,0.0,0.0,0.0,0.052863436123348026,0.0,0.019189765458422173,0.07228915662650603,0.0,0.0018744142455482662,0.00012613521695257316,0.0,0.0,0.0,1.0,0.0,0.04081632653061224,1.0,1.400181409412742e-06,0.001972222798895555,0.0,0.0
677099574855639044,0.0,1.306052508535053e-06,0.0,0.0,0.0,0.030837004405286347,0.0,0.007462686567164179,0.042168674698795185,0.0,0.01218369259606373,0.010090817356205853,0.014714204867006225,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.27712016543016066,0.3053448036320838,1.0,0.0
613114185505996802,7.162468664199594e-05,1.306052508535053e-06,1.7599498766275136e-05,0.0,0.0,0.04405286343612335,0.010869565217391304,0.01279317697228145,0.060240963855421686,0.043478260869565216,0.020618556701030927,0.007820383451059535,0.01400679117147708,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.25074601426826226,0.2522904134002558,1.0,1.0
1248793918940090368,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0010660980810234541,0.0,0.014492753623188406,0.0009372071227741331,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0501360570595565e-06,0.0033487864042785255,0.0,0.0
1240857808511193088,0.0005968723886832994,0.001097737133423712,0.009679724321451326,0.003402646502835539,0.0,0.01762114537444934,0.043478260869565216,0.0,0.024096385542168676,0.057971014492753624,0.0009372071227741331,0.007441977800201816,0.010469722693831352,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.003750545016635826,0.01003597909284139,1.0,1.0
1278402935542734850,0.00014324937328399188,1.306052508535053e-06,0.0,2.3629489603024576e-05,0.0,0.013215859030837006,0.0,0.006396588486140725,0.03614457831325302,0.043478260869565216,0.0009372071227741331,0.0,0.0,0.0,0.0,1.0,0.0,0.02040816326530612,1.0,4.690607721532685e-05,0.05475912532318104,0.0,1.0
1262449052534349831,0.00014324937328399188,3.19982864591088e-05,2.4639298272785193e-05,0.0,0.0,0.013215859030837006,0.005434782608695652,0.0042643923240938165,0.01807228915662651,0.014492753623188406,0.0009372071227741331,0.00012613521695257316,0.0,0.0,0.0,1.0,0.0,0.02040816326530612,1.0,3.389075456874023e-06,0.007170267503676957,0.0,0.0
553960736964476928,0.0001193744777366599,2.612105017070106e-06,1.7599498766275136e-05,0.0,0.0,0.07929515418502203,0.021739130434782608,0.031982942430703626,0.01807228915662651,0.014492753623188406,0.029053420805998126,0.0037840565085771947,0.03395585738539898,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0011929068273625171,0.08131466615138686,0.0,0.0
1224314575639785474,2.387489554733198e-05,1.9590787628025797e-06,7.039799506510055e-06,0.0,0.0,0.004405286343612335,0.005434782608695652,0.0,0.006024096385542169,0.0,0.0009372071227741331,0.0005045408678102926,0.0005659309564233164,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.00023166637864829002,0.007509617580409998,1.0,1.0
1267489635313352704,0.0,6.530262542675266e-07,0.0,0.0,0.0,0.004405286343612335,0.0,0.0021321961620469083,0.006024096385542169,0.0,0.0009372071227741331,0.00012613521695257316,0.0,0.0,0.0,1.0,0.0,0.02040816326530612,1.0,1.0676383246772156e-05,0.03172883293915493,0.0,0.0
1242069490784854016,0.00026262385102065176,0.0,0.0,0.0,0.8461538461538463,0.048458149779735685,0.059782608695652176,0.0,0.07228915662650603,0.14492753623188406,0.0009372071227741331,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.3683591046533614e-06,0.0033535772288912275,0.0,1.0
524936872666353664,2.387489554733198e-05,2.612105017070106e-06,3.1679097779295246e-05,0.0,0.0,0.04405286343612335,0.0,0.01279317697228145,0.060240963855421686,0.043478260869565216,0.025304592314901595,0.018920282542885972,0.16694963214487835,0.0,0.0,1.0,0.0,0.0,1.0,0.023835240398975967,0.12812341802978935,1.0,0.0
1250066794066444290,0.0020771159126178823,0.0004956469269890527,0.0001795148874160064,0.00014177693761814746,0.07692307692307693,0.6740088105726872,0.048913043478260865,0.24946695095948826,0.9216867469879518,0.8405797101449275,0.39737582005623245,0.20320383451059537,0.09889643463497454,0.45292207792207795,0.0,1.0,0.3333333333333333,0.0,1.0,0.064970629046932,0.5116289282765646,1.0,0.0
663817239896821760,4.774979109466396e-05,4.5711837798726854e-06,3.5198997532550274e-06,0.0,0.0,0.07048458149779736,0.005434782608695652,0.023454157782515993,0.0963855421686747,0.043478260869565216,0.020618556701030927,0.22250252270433904,0.1754385964912281,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.10059332846335389,0.24357829884205767,1.0,0.0
436160836524965891,0.0003342485376626477,1.3060525085350531e-05,0.0,0.0,0.0,0.23348017621145375,0.17391304347826086,0.0906183368869936,0.31927710843373497,0.5362318840579711,0.06466729147141519,0.005928355196770939,0.030843237125070744,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.9167207261328061,0.29622467051103724,1.0,1.0
1242836826399870984,2.387489554733198e-05,6.530262542675266e-07,0.0,0.0,0.0,0.00881057268722467,0.0,0.0021321961620469083,0.012048192771084338,0.0,0.0009372071227741331,0.00012613521695257316,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,1.6706709998674762e-06,0.0052052309417004545,0.0,0.0
499683602452717569,2.387489554733198e-05,2.612105017070106e-06,1.0559699259765083e-05,0.0,0.0,0.07048458149779736,0.03260869565217391,0.038379530916844345,0.0963855421686747,0.0,0.020618556701030927,0.05991422805247225,0.11063950198075835,0.0,0.0,1.0,0.3333333333333333,0.02040816326530612,1.0,0.0001184744406191736,0.07235183177179066,0.0,0.0
528607634099015680,0.0,1.306052508535053e-06,3.5198997532550274e-06,0.0,0.0,0.030837004405286347,0.010869565217391304,0.008528784648187633,0.0,0.057971014492753624,0.010309278350515464,0.031407669021190715,0.029286926994906624,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.14569461957540486,0.04191492453652764,1.0,1.0
